customer_id,segment,plan_tier,price,signup_date,auto_renew,initial_discount,age_group,region,favorite_team,years_following_team,team_loyalty_score
CUST_004717,casual,basic,26.69,2021-06-26,True,0.1,45-54,southwest,CHI,2,0.34
CUST_004718,regular,premium,59.35,2022-07-22,True,0.0,18-24,west,GSW,1,0.45
CUST_004719,avid,premium,53.93,2022-11-03,False,0.3,25-34,southeast,CHA,5,0.56
CUST_004720,regular,premium,42.53,2021-11-08,True,0.2,25-34,southwest,NOP,14,0.49
CUST_004721,super_fan,vip,132.78,2022-06-18,True,0.0,25-34,southwest,DAL,6,0.66
CUST_004722,regular,premium,78.26,2024-11-19,True,0.0,45-54,southeast,ORL,11,0.42
CUST_004723,casual,premium,20.89,2024-06-29,True,0.0,65+,southeast,MIA,20,0.2
CUST_004724,casual,basic,45.33,2025-02-16,True,0.0,35-44,southwest,HOU,8,0.24
CUST_004725,casual,basic,21.02,2023-02-23,True,0.0,25-34,southwest,DAL,8,0.28
CUST_004726,casual,basic,52.82,2024-03-12,False,0.3,45-54,northeast,ORL,4,0.24
CUST_004727,casual,premium,52.1,2022-03-29,True,0.1,35-44,southwest,DAL,1,0.28
CUST_004728,regular,basic,45.56,2022-06-21,True,0.0,25-34,midwest,MIN,3,0.52
CUST_004729,avid,family,49.2,2024-08-31,True,0.0,18-24,southeast,WAS,5,0.32
CUST_004730,casual,basic,27.81,2025-06-15,True,0.1,55-64,southwest,DAL,2,0.28
CUST_004731,avid,family,64.3,2023-02-05,True,0.2,18-24,southwest,DAL,9,0.56
CUST_004732,avid,family,74.84,2025-04-13,True,0.0,35-44,west,POR,5,0.76
CUST_004733,regular,premium,58.99,2025-06-27,True,0.1,18-24,northeast,BRK,8,0.28
CUST_004734,casual,basic,32.77,2021-11-01,True,0.3,65+,northeast,BRK,3,0.16
CUST_004735,casual,basic,29.24,2024-01-25,True,0.1,25-34,west,LAC,5,0.14
CUST_004736,super_fan,vip,219.41,2025-08-26,True,0.0,45-54,midwest,MIN,5,0.71
CUST_004737,regular,vip,47.73,2024-03-16,True,0.0,35-44,northeast,BRK,3,0.28
CUST_004738,regular,vip,71.8,2024-08-24,True,0.3,45-54,southwest,SAS,1,0.66
CUST_004739,casual,basic,47.89,2025-01-20,False,0.0,25-34,northeast,NYK,7,0.32
CUST_004740,casual,basic,27.85,2024-01-16,True,0.1,25-34,midwest,GSW,5,0.26
CUST_004741,regular,vip,49.34,2022-09-25,True,0.1,35-44,midwest,CLE,7,0.63
CUST_004742,regular,basic,31.72,2025-08-22,True,0.0,18-24,southwest,NOP,7,0.49
CUST_004743,regular,basic,47.85,2025-06-11,True,0.2,35-44,northeast,PHI,2,0.59
CUST_004744,regular,premium,127.43,2021-01-01,True,0.0,35-44,northeast,BOS,8,0.66
CUST_004745,casual,premium,44.26,2024-01-05,True,0.0,25-34,southwest,HOU,12,0.24
CUST_004746,casual,basic,30.04,2024-08-26,False,0.0,25-34,southeast,DAL,15,0.28
CUST_004747,casual,basic,35.39,2021-11-13,True,0.2,25-34,southwest,NOP,6,0.28
CUST_004748,casual,basic,16.45,2021-10-26,False,0.1,18-24,west,BOS,16,0.38
CUST_004749,regular,premium,107.61,2021-02-28,True,0.1,35-44,northeast,BRK,30,0.28
CUST_004750,avid,family,35.88,2024-06-24,True,0.0,18-24,midwest,CHI,17,0.68
CUST_004751,casual,basic,36.77,2023-05-02,False,0.0,25-34,northeast,MIA,40,0.2
CUST_004752,regular,premium,94.02,2023-07-18,True,0.0,35-44,southwest,GSW,8,0.45
CUST_004753,super_fan,vip,121.21,2023-09-20,True,0.0,45-54,southeast,ATL,8,0.57
CUST_004754,regular,basic,45.57,2022-01-27,True,0.0,45-54,midwest,CHI,2,0.59
CUST_004755,super_fan,premium,227.88,2023-08-31,True,0.1,45-54,southwest,HOU,26,0.57
CUST_004756,super_fan,vip,239.7,2021-01-23,True,0.1,25-34,midwest,CLE,10,0.85
CUST_004757,regular,premium,25.68,2022-12-08,True,0.0,65+,southwest,PHI,6,0.59
CUST_004758,avid,basic,65.25,2021-08-04,True,0.1,25-34,southwest,GSW,5,0.52
CUST_004759,regular,premium,52.47,2022-11-08,True,0.0,18-24,northeast,BOS,18,0.66
CUST_004760,regular,premium,49.11,2024-04-29,True,0.2,25-34,midwest,MIL,6,0.66
CUST_004761,casual,premium,18.8,2022-06-13,True,0.0,45-54,southeast,CHA,6,0.28
CUST_004762,super_fan,vip,142.88,2021-12-02,True,0.0,55-64,midwest,CHI,3,0.81
CUST_004763,super_fan,vip,140.97,2025-04-11,True,0.0,18-24,west,POR,10,0.9
CUST_004764,casual,basic,13.85,2025-07-01,False,0.2,18-24,southwest,BRK,7,0.16
CUST_004765,avid,family,64.02,2025-02-23,True,0.0,45-54,southwest,HOU,1,0.48
CUST_004766,super_fan,vip,86.35,2021-09-26,True,0.0,25-34,southeast,CHA,8,0.66
CUST_004767,regular,premium,70.8,2023-04-06,True,0.1,55-64,northeast,NYK,23,0.56
CUST_004768,avid,family,68.13,2022-11-07,True,0.0,55-64,southeast,ORL,4,0.48
CUST_004769,regular,basic,67.02,2024-05-14,True,0.2,25-34,west,BOS,22,0.66
CUST_004770,avid,family,43.72,2023-01-12,True,0.0,18-24,midwest,NOP,3,0.56
CUST_004771,super_fan,vip,243.99,2024-04-17,True,0.0,35-44,southwest,SAS,6,0.9
CUST_004772,super_fan,vip,109.32,2022-04-09,True,0.0,55-64,west,MIA,7,0.47
CUST_004773,regular,premium,131.87,2021-06-10,True,0.1,35-44,west,CHI,4,0.59
CUST_004774,casual,premium,21.77,2021-09-22,True,0.1,65+,southeast,WAS,1,0.16
CUST_004775,regular,premium,122.18,2023-06-18,True,0.1,45-54,west,MIA,19,0.35
CUST_004776,regular,vip,87.45,2021-11-26,True,0.2,55-64,northeast,BOS,19,0.66
CUST_004777,casual,basic,38.71,2023-12-26,True,0.0,35-44,southeast,CHA,2,0.28
CUST_004778,super_fan,premium,188.28,2023-04-29,True,0.0,55-64,midwest,ATL,7,0.57
CUST_004779,avid,premium,109.68,2024-04-18,True,0.3,45-54,west,NOP,12,0.56
CUST_004780,casual,basic,56.63,2022-06-06,True,0.2,35-44,southwest,SAS,1,0.38
CUST_004781,casual,premium,38.16,2022-10-05,False,0.3,25-34,northeast,PHI,14,0.34
CUST_004782,casual,basic,37.91,2022-06-09,False,0.0,25-34,midwest,PHI,19,0.34
CUST_004783,avid,premium,69.05,2022-04-18,True,0.0,18-24,northeast,PHI,13,0.68
CUST_004784,regular,basic,117.9,2022-06-01,True,0.3,35-44,northeast,BRK,16,0.28
CUST_004785,regular,basic,39.12,2024-10-16,True,0.0,55-64,northeast,BOS,11,0.66
CUST_004786,casual,premium,39.78,2025-01-26,True,0.1,45-54,northeast,NYK,7,0.32
CUST_004787,regular,premium,30.57,2024-07-28,True,0.2,55-64,midwest,IND,8,0.59
CUST_004788,avid,premium,38.33,2021-11-29,True,0.2,18-24,midwest,MIA,8,0.4
CUST_004789,avid,premium,117.11,2024-09-08,True,0.3,35-44,northeast,PHI,7,0.68
CUST_004790,casual,premium,44.24,2024-11-20,True,0.0,35-44,southwest,SAS,2,0.38
CUST_004791,regular,premium,41.94,2023-02-25,True,0.0,45-54,midwest,MIA,7,0.35
CUST_004792,casual,premium,29.86,2022-05-14,False,0.0,45-54,northeast,NYK,1,0.32
CUST_004793,avid,family,124.4,2021-08-27,True,0.0,25-34,west,SAC,22,0.68
CUST_004794,casual,premium,15.48,2022-08-07,True,0.2,18-24,northeast,DET,18,0.3
CUST_004795,regular,premium,91.32,2023-11-09,True,0.0,35-44,west,DEN,4,0.56
CUST_004796,avid,premium,45.76,2021-04-10,True,0.0,45-54,southeast,CHA,3,0.56
CUST_004797,casual,basic,14.43,2021-03-27,True,0.0,18-24,midwest,LAL,10,0.32
CUST_004798,casual,premium,20.58,2022-04-13,False,0.0,18-24,southeast,GSW,1,0.26
CUST_004799,casual,basic,36.58,2025-05-14,False,0.0,45-54,southwest,DAL,2,0.28
CUST_004800,regular,premium,28.97,2025-07-06,True,0.0,18-24,southwest,SAS,4,0.66
CUST_004801,regular,premium,115.63,2024-06-01,True,0.2,25-34,west,SAC,4,0.59
CUST_004802,super_fan,premium,169.54,2021-09-09,True,0.0,25-34,southwest,MEM,5,0.81
CUST_004803,avid,premium,88.92,2023-08-18,True,0.0,25-34,midwest,MIL,13,0.76
CUST_004804,regular,vip,61.33,2021-05-08,True,0.3,35-44,southeast,CHA,6,0.49
CUST_004805,regular,vip,32.95,2025-04-20,True,0.3,65+,midwest,GSW,7,0.45
CUST_004806,casual,basic,47.09,2022-04-12,True,0.1,35-44,northeast,PHI,7,0.34
CUST_004807,regular,basic,27.97,2021-08-15,True,0.0,55-64,southeast,WAS,4,0.28
CUST_004808,avid,basic,22.9,2023-11-01,True,0.2,18-24,southeast,BOS,5,0.76
CUST_004809,regular,vip,29.44,2023-03-21,True,0.1,18-24,southeast,WAS,7,0.28
CUST_004810,casual,basic,23.45,2024-08-16,True,0.0,18-24,southwest,NOP,3,0.28
CUST_004811,super_fan,premium,114.53,2021-08-25,True,0.0,55-64,southeast,ATL,6,0.57
CUST_004812,casual,basic,38.16,2024-04-21,True,0.0,55-64,midwest,MIN,8,0.3
CUST_004813,avid,premium,111.89,2025-08-22,True,0.0,35-44,southwest,BRK,37,0.32
CUST_004814,avid,family,56.45,2021-01-23,True,0.1,25-34,midwest,SAS,5,0.76
CUST_004815,regular,vip,27.37,2024-10-10,True,0.0,18-24,northeast,NYK,10,0.56
CUST_004816,avid,premium,33.44,2021-04-27,True,0.2,18-24,southeast,PHX,3,0.52
CUST_004817,regular,premium,48.12,2023-11-02,True,0.3,18-24,northeast,PHI,5,0.59
CUST_004818,avid,family,96.85,2024-09-08,True,0.1,45-54,midwest,LAL,5,0.64
CUST_004819,regular,premium,54.31,2021-06-17,True,0.2,45-54,midwest,MIN,6,0.52
CUST_004820,regular,premium,60.69,2022-03-14,True,0.1,45-54,northeast,BOS,26,0.66
CUST_004821,regular,premium,81.4,2024-03-04,True,0.0,55-64,midwest,DET,11,0.52
CUST_004822,avid,premium,68.66,2025-02-26,True,0.2,45-54,northeast,PHI,4,0.68
CUST_004823,casual,premium,18.33,2024-07-21,True,0.1,18-24,southeast,ATL,11,0.24
CUST_004824,regular,vip,82.64,2022-03-22,True,0.1,35-44,southwest,NOP,5,0.49
CUST_004825,regular,premium,50.62,2025-06-17,True,0.0,25-34,midwest,MIA,10,0.35
CUST_004826,regular,premium,50.98,2022-08-03,True,0.0,35-44,midwest,CHI,5,0.59
CUST_004827,regular,vip,58.77,2021-12-02,True,0.0,45-54,southwest,MEM,16,0.59
CUST_004828,avid,family,93.03,2022-04-22,True,0.0,45-54,southeast,CHI,8,0.68
CUST_004829,super_fan,vip,145.97,2025-04-06,True,0.1,45-54,northeast,BOS,7,0.9
CUST_004830,regular,vip,40.44,2022-01-22,True,0.3,45-54,northeast,GSW,5,0.45
CUST_004831,avid,premium,94.85,2025-01-11,True,0.0,35-44,southeast,MIL,5,0.76
CUST_004832,avid,premium,69.84,2022-08-24,True,0.0,35-44,midwest,CHI,16,0.68
CUST_004833,casual,basic,40.41,2022-02-28,True,0.0,25-34,midwest,CLE,24,0.36
CUST_004834,casual,basic,35.85,2022-04-20,True,0.0,25-34,west,LAC,6,0.14
CUST_004835,regular,basic,102.31,2023-04-18,True,0.2,35-44,southwest,NOP,13,0.49
CUST_004836,casual,basic,45.79,2022-03-08,False,0.0,45-54,southwest,DAL,27,0.28
CUST_004837,regular,premium,94.93,2025-06-04,True,0.2,45-54,midwest,CHI,12,0.59
CUST_004838,avid,premium,60.44,2024-02-12,True,0.1,65+,midwest,CLE,11,0.72
CUST_004839,regular,premium,51.47,2022-09-16,True,0.0,45-54,midwest,CHI,16,0.59
CUST_004840,regular,basic,29.93,2022-10-21,True,0.0,18-24,midwest,CLE,6,0.63
CUST_004841,casual,basic,25.86,2023-07-19,False,0.0,65+,west,CHA,6,0.28
CUST_004842,super_fan,vip,182.23,2023-10-21,True,0.0,35-44,southwest,MEM,22,0.81
CUST_004843,casual,premium,34.75,2023-12-01,True,0.0,55-64,west,PHX,2,0.26
CUST_004844,avid,family,124.69,2024-01-24,False,0.1,35-44,southwest,GSW,22,0.52
CUST_004845,avid,family,50.35,2023-08-19,True,0.0,55-64,midwest,DET,14,0.6
CUST_004846,regular,basic,37.26,2024-10-03,True,0.1,18-24,west,DEN,6,0.56
CUST_004847,casual,premium,24.76,2022-10-05,False,0.1,65+,southwest,DAL,14,0.28
CUST_004848,regular,premium,52.67,2024-04-19,True,0.1,65+,midwest,CHI,13,0.59
CUST_004849,regular,basic,66.24,2022-10-04,True,0.0,35-44,southeast,MIN,3,0.52
CUST_004850,regular,basic,96.3,2023-01-03,True,0.0,35-44,southeast,ATL,22,0.42
CUST_004851,casual,basic,11.39,2021-10-26,False,0.3,18-24,midwest,LAL,9,0.32
CUST_004852,avid,family,47.49,2024-06-16,True,0.2,18-24,southeast,WAS,5,0.32
CUST_004853,regular,basic,59.25,2022-09-05,True,0.0,35-44,midwest,CHA,6,0.49
CUST_004854,regular,premium,64.93,2023-02-23,True,0.1,45-54,southeast,ATL,17,0.42
CUST_004855,casual,premium,27.35,2023-09-04,True,0.2,65+,northeast,BOS,10,0.38
CUST_004856,regular,premium,83.21,2025-07-24,True,0.2,35-44,northeast,BRK,10,0.28
CUST_004857,avid,premium,73.49,2021-07-16,True,0.1,45-54,northeast,CHI,9,0.68
CUST_004858,casual,premium,22.55,2024-12-18,True,0.3,25-34,southwest,DAL,6,0.28
CUST_004859,regular,premium,59.73,2023-08-28,True,0.0,35-44,midwest,MIN,10,0.52
CUST_004860,regular,premium,101.34,2025-06-20,True,0.3,45-54,west,LAL,9,0.56
CUST_004861,casual,basic,49.87,2021-01-03,True,0.0,35-44,west,GSW,8,0.26
CUST_004862,regular,vip,93.58,2023-04-29,True,0.3,25-34,southwest,BOS,9,0.66
CUST_004863,avid,family,60.68,2023-03-28,True,0.0,45-54,southwest,LAL,7,0.64
CUST_004864,casual,basic,30.38,2024-06-03,False,0.1,35-44,northeast,CHI,9,0.34
CUST_004865,avid,premium,107.07,2022-04-12,True,0.3,45-54,midwest,CHI,18,0.68
CUST_004866,casual,basic,39.56,2024-05-16,True,0.1,45-54,southwest,SAS,1,0.38
CUST_004867,avid,basic,115.92,2022-04-29,False,0.0,45-54,west,LAC,8,0.28
CUST_004868,regular,premium,24.96,2024-07-17,True,0.0,55-64,southeast,BOS,11,0.66
CUST_004869,casual,basic,32.6,2021-03-20,True,0.1,25-34,midwest,DET,9,0.3
CUST_004870,casual,basic,35.51,2022-05-13,True,0.0,55-64,southwest,HOU,5,0.24
CUST_004871,regular,premium,94.69,2022-05-03,True,0.0,45-54,northeast,NYK,11,0.56
CUST_004872,avid,premium,59.62,2022-07-18,True,0.2,45-54,southwest,DAL,3,0.56
CUST_004873,avid,family,86.67,2025-06-25,True,0.2,55-64,midwest,MIN,6,0.6
CUST_004874,regular,premium,50.72,2023-07-20,True,0.0,45-54,southeast,CHA,3,0.49
CUST_004875,super_fan,premium,187.26,2023-12-24,True,0.0,55-64,midwest,MIA,14,0.47
CUST_004876,casual,basic,31.11,2023-07-16,True,0.1,25-34,southeast,ATL,16,0.24
CUST_004877,super_fan,premium,146.41,2025-03-12,True,0.0,18-24,northeast,SAC,16,0.81
CUST_004878,casual,basic,28.66,2022-07-19,True,0.0,35-44,southeast,ATL,5,0.24
CUST_004879,casual,basic,52.27,2025-02-13,True,0.0,45-54,northeast,NYK,1,0.32
CUST_004880,avid,family,69.72,2024-05-25,True,0.2,25-34,southwest,DAL,16,0.56
CUST_004881,regular,premium,66.33,2023-08-30,True,0.0,35-44,midwest,MIL,9,0.66
CUST_004882,casual,premium,26.36,2024-05-05,True,0.0,25-34,west,SAC,8,0.34
CUST_004883,regular,premium,83.64,2025-03-06,True,0.1,35-44,northeast,CHI,4,0.59
CUST_004884,regular,premium,53.81,2023-08-09,True,0.0,45-54,southeast,CHI,4,0.59
CUST_004885,casual,basic,28.41,2021-04-12,True,0.2,25-34,midwest,IND,15,0.34
CUST_004886,avid,family,56.38,2021-04-24,True,0.0,25-34,southeast,MIA,8,0.4
CUST_004887,regular,premium,61.31,2022-04-01,True,0.0,45-54,northeast,PHI,20,0.59
CUST_004888,casual,basic,37.37,2023-07-05,True,0.2,25-34,west,GSW,13,0.26
CUST_004889,avid,family,62.57,2022-06-30,True,0.1,45-54,southeast,ORL,7,0.48
CUST_004890,casual,basic,35.6,2021-02-17,True,0.2,55-64,midwest,PHX,10,0.26
CUST_004891,avid,basic,96.06,2021-12-07,True,0.0,55-64,west,POR,5,0.76
CUST_004892,super_fan,vip,169.86,2023-07-23,True,0.0,45-54,southeast,ORL,5,0.57
CUST_004893,casual,premium,23.52,2022-03-18,True,0.0,65+,northeast,MEM,1,0.34
CUST_004894,regular,premium,65.51,2024-01-21,True,0.2,45-54,northeast,PHI,7,0.59
CUST_004895,avid,premium,89.56,2022-07-31,True,0.3,35-44,southeast,ORL,12,0.48
CUST_004896,casual,basic,22.83,2021-12-11,True,0.0,35-44,midwest,DET,8,0.3
CUST_004897,casual,basic,51.15,2025-08-13,False,0.0,35-44,northeast,PHI,12,0.34
CUST_004898,casual,basic,18.02,2023-03-21,False,0.2,45-54,southeast,CHA,3,0.28
CUST_004899,avid,premium,50.18,2024-10-02,True,0.0,25-34,southwest,HOU,6,0.48
CUST_004900,regular,premium,142.16,2025-03-29,True,0.0,35-44,west,PHX,13,0.45
CUST_004901,avid,family,117.48,2024-10-16,True,0.0,35-44,midwest,CLE,41,0.72
CUST_004902,avid,premium,62.75,2023-04-12,True,0.3,25-34,southeast,CHA,16,0.56
CUST_004903,casual,basic,48.53,2022-07-31,True,0.0,25-34,west,MIA,37,0.2
CUST_004904,super_fan,premium,196.01,2023-03-20,True,0.1,25-34,midwest,MIN,14,0.71
CUST_004905,regular,premium,36.48,2024-03-11,True,0.0,55-64,west,LAC,12,0.24
CUST_004906,casual,basic,33.38,2022-07-06,False,0.0,55-64,southeast,WAS,18,0.16
CUST_004907,casual,basic,23.25,2024-02-02,True,0.1,18-24,midwest,CHI,15,0.34
CUST_004908,avid,premium,48.09,2024-09-22,True,0.0,25-34,southeast,MIA,19,0.4
CUST_004909,avid,family,67.65,2022-07-10,True,0.3,25-34,midwest,IND,16,0.68
CUST_004910,regular,premium,42.79,2024-08-09,True,0.0,35-44,southeast,BOS,12,0.66
CUST_004911,regular,premium,66.58,2021-08-06,True,0.3,55-64,northeast,BOS,4,0.66
CUST_004912,avid,basic,60.46,2022-06-20,True,0.0,25-34,southeast,MIA,7,0.4
CUST_004913,super_fan,vip,112.2,2021-03-06,True,0.0,25-34,midwest,IND,8,0.81
CUST_004914,super_fan,vip,96.08,2021-02-09,True,0.0,25-34,northeast,NYK,19,0.76
CUST_004915,super_fan,vip,87.02,2025-06-03,True,0.1,45-54,southeast,ATL,11,0.57
CUST_004916,casual,premium,31.25,2025-04-06,True,0.0,35-44,west,LAL,8,0.32
CUST_004917,casual,basic,23.52,2023-07-30,True,0.0,25-34,southeast,MIA,5,0.2
CUST_004918,regular,basic,56.75,2024-08-05,True,0.1,25-34,midwest,CHI,15,0.59
CUST_004919,casual,basic,54.27,2022-11-19,False,0.0,25-34,west,LAC,22,0.14
CUST_004920,regular,premium,84.32,2024-05-20,True,0.1,25-34,midwest,MIN,3,0.52
CUST_004921,avid,basic,106.64,2025-05-14,True,0.0,35-44,southeast,CHA,43,0.56
CUST_004922,super_fan,vip,124.34,2025-03-08,True,0.0,25-34,southeast,WAS,5,0.38
CUST_004923,avid,premium,105.1,2025-01-29,True,0.0,45-54,southwest,NOP,22,0.56
CUST_004924,casual,premium,27.14,2024-03-31,True,0.0,65+,west,PHI,1,0.34
CUST_004925,casual,premium,46.35,2022-10-18,True,0.3,35-44,southeast,MIA,3,0.2
CUST_004926,regular,basic,52.39,2022-04-11,True,0.0,25-34,southeast,CHA,10,0.49
CUST_004927,casual,basic,34.98,2021-02-17,True,0.2,45-54,midwest,IND,19,0.34
CUST_004928,regular,premium,50.75,2025-03-25,True,0.0,18-24,northeast,PHI,12,0.59
CUST_004929,super_fan,vip,178.42,2021-10-06,True,0.0,35-44,southwest,MEM,21,0.81
CUST_004930,avid,premium,69.21,2022-04-18,True,0.2,65+,southwest,HOU,4,0.48
CUST_004931,casual,basic,30.49,2025-04-07,True,0.0,18-24,west,PHX,5,0.26
CUST_004932,casual,basic,45.88,2023-05-02,False,0.0,25-34,northeast,BOS,4,0.38
CUST_004933,regular,vip,87.3,2024-01-13,True,0.0,45-54,northeast,GSW,5,0.45
CUST_004934,super_fan,vip,187.59,2022-08-03,True,0.0,45-54,midwest,IND,7,0.81
CUST_004935,casual,basic,32.59,2023-02-08,False,0.1,35-44,midwest,DET,4,0.3
CUST_004936,regular,basic,27.76,2023-12-19,True,0.2,18-24,southwest,DAL,7,0.49
CUST_004937,regular,premium,40.71,2021-02-01,True,0.2,35-44,midwest,CLE,7,0.63
CUST_004938,avid,family,46.18,2024-06-21,True,0.1,65+,northeast,BOS,3,0.76
CUST_004939,regular,premium,90.9,2021-11-18,True,0.0,25-34,northeast,HOU,17,0.42
CUST_004940,casual,premium,12.85,2025-05-10,True,0.2,18-24,northeast,NYK,12,0.32
CUST_004941,regular,premium,87.71,2022-08-29,True,0.2,25-34,midwest,DET,1,0.52
CUST_004942,regular,premium,95.88,2021-06-01,True,0.0,35-44,southeast,ORL,6,0.42
CUST_004943,super_fan,vip,81.0,2024-10-09,True,0.0,45-54,southeast,ATL,9,0.57
CUST_004944,regular,vip,43.19,2023-03-23,True,0.0,18-24,northeast,BRK,28,0.28
CUST_004945,casual,basic,23.0,2025-07-30,True,0.1,18-24,midwest,MIN,17,0.3
CUST_004946,casual,basic,17.25,2021-03-17,False,0.2,25-34,southeast,UTA,5,0.38
CUST_004947,avid,premium,45.75,2023-07-23,True,0.3,18-24,southeast,ATL,3,0.48
CUST_004948,casual,basic,48.92,2022-06-22,True,0.1,55-64,west,LAC,7,0.14
CUST_004949,avid,family,85.14,2022-04-04,True,0.3,25-34,west,LAL,8,0.64
CUST_004950,regular,premium,78.78,2023-06-07,True,0.0,35-44,northeast,NYK,5,0.56
CUST_004951,regular,premium,66.11,2023-03-28,True,0.0,18-24,west,PHX,3,0.45
CUST_004952,avid,family,79.53,2023-10-09,True,0.1,25-34,midwest,CLE,7,0.72
CUST_004953,avid,family,46.36,2023-08-04,True,0.2,45-54,southeast,MIA,4,0.4
CUST_004954,avid,family,82.59,2021-06-11,True,0.1,25-34,northeast,BOS,11,0.76
CUST_004955,casual,basic,17.74,2023-10-20,False,0.0,55-64,southeast,ATL,11,0.24
CUST_004956,casual,basic,31.66,2025-02-28,False,0.0,35-44,west,UTA,5,0.38
CUST_004957,casual,basic,32.23,2023-03-28,True,0.3,55-64,southwest,DAL,19,0.28
CUST_004958,avid,basic,73.77,2022-09-16,True,0.0,55-64,northeast,PHI,27,0.68
CUST_004959,casual,basic,56.78,2023-07-26,False,0.1,35-44,northeast,WAS,9,0.16
CUST_004960,casual,premium,28.59,2025-03-20,False,0.1,25-34,southeast,WAS,5,0.16
CUST_004961,casual,basic,20.18,2024-01-20,True,0.0,55-64,southwest,GSW,14,0.26
CUST_004962,regular,premium,92.34,2021-05-20,True,0.0,25-34,west,LAL,7,0.56
CUST_004963,casual,basic,33.85,2022-10-15,True,0.1,25-34,southeast,LAL,10,0.32
CUST_004964,avid,premium,73.33,2024-02-02,True,0.1,25-34,northeast,MIA,1,0.4
CUST_004965,casual,basic,18.37,2023-10-16,True,0.0,25-34,southeast,IND,15,0.34
CUST_004966,regular,basic,84.91,2022-09-07,True,0.0,35-44,southwest,MEM,19,0.59
CUST_004967,casual,premium,45.14,2021-12-26,False,0.2,25-34,northeast,GSW,2,0.26
CUST_004968,regular,basic,60.83,2022-01-27,True,0.1,25-34,southeast,PHX,3,0.45
CUST_004969,casual,basic,20.07,2022-01-22,False,0.0,45-54,midwest,IND,20,0.34
CUST_004970,regular,basic,53.19,2022-07-11,True,0.2,35-44,southeast,CHI,9,0.59
CUST_004971,casual,premium,35.55,2022-03-06,True,0.2,25-34,southeast,WAS,1,0.16
CUST_004972,casual,basic,50.18,2024-08-05,True,0.0,35-44,midwest,MIN,6,0.3
CUST_004973,casual,basic,30.99,2022-04-13,False,0.0,25-34,midwest,IND,11,0.34
CUST_004974,regular,premium,50.31,2021-07-16,True,0.2,25-34,southeast,ORL,7,0.42
CUST_004975,casual,basic,33.61,2022-11-15,True,0.3,45-54,midwest,DET,9,0.3
CUST_004976,avid,family,70.12,2024-01-27,True,0.1,35-44,northeast,UTA,1,0.76
CUST_004977,regular,premium,59.58,2025-03-28,True,0.0,25-34,southwest,MEM,2,0.59
CUST_004978,regular,premium,98.49,2024-08-26,True,0.0,45-54,northeast,CHI,2,0.59
CUST_004979,casual,basic,43.73,2024-01-03,True,0.1,35-44,midwest,CLE,9,0.36
CUST_004980,avid,family,98.21,2022-01-29,True,0.0,35-44,southwest,ORL,17,0.48
CUST_004981,casual,basic,32.2,2025-06-16,True,0.1,45-54,southeast,ATL,12,0.24
CUST_004982,casual,premium,24.38,2021-07-15,True,0.0,45-54,northeast,BOS,18,0.38
CUST_004983,regular,basic,72.62,2024-02-26,True,0.0,25-34,southeast,GSW,6,0.45
CUST_004984,casual,basic,43.65,2023-09-11,True,0.3,35-44,midwest,CHI,2,0.34
CUST_004985,regular,premium,88.53,2024-05-29,True,0.0,55-64,northeast,PHI,5,0.59
CUST_004986,casual,basic,43.68,2024-02-16,True,0.3,25-34,northeast,NYK,17,0.32
CUST_004987,casual,basic,23.1,2022-06-17,True,0.0,25-34,southwest,NOP,1,0.28
CUST_004988,casual,premium,33.85,2022-09-08,True,0.1,45-54,southeast,BOS,16,0.38
CUST_004989,casual,basic,37.09,2023-04-22,True,0.0,25-34,northeast,GSW,13,0.26
CUST_004990,regular,vip,58.8,2022-02-08,True,0.1,35-44,midwest,CLE,8,0.63
CUST_004991,casual,premium,57.38,2024-10-18,False,0.0,35-44,southwest,SAS,9,0.38
CUST_004992,casual,basic,61.64,2021-06-08,True,0.0,35-44,northeast,PHI,13,0.34
CUST_004993,casual,basic,21.63,2023-01-05,False,0.0,25-34,northeast,CHA,20,0.28
CUST_004994,casual,premium,19.01,2022-04-06,False,0.0,55-64,southeast,CHA,3,0.28
CUST_004995,regular,premium,54.95,2025-07-12,True,0.1,35-44,midwest,BOS,14,0.66
CUST_004996,avid,premium,65.27,2023-03-04,True,0.1,55-64,southeast,ATL,3,0.48
CUST_004997,regular,premium,92.78,2021-03-22,True,0.0,25-34,northeast,NYK,6,0.56
CUST_004998,regular,premium,94.53,2021-09-26,True,0.1,55-64,northeast,PHI,17,0.59
CUST_004999,super_fan,vip,76.99,2025-04-02,True,0.1,18-24,southeast,ORL,10,0.57
CUST_005000,casual,basic,29.53,2024-09-26,True,0.2,55-64,west,SAC,2,0.34
CUST_005001,casual,premium,22.39,2022-12-26,True,0.3,65+,northeast,PHI,6,0.34
CUST_005002,regular,vip,29.9,2022-10-24,True,0.0,45-54,southeast,ORL,5,0.42
CUST_005003,regular,basic,21.11,2024-01-07,True,0.0,18-24,southwest,SAS,4,0.66
CUST_005004,avid,family,52.76,2023-11-24,True,0.1,55-64,southeast,ORL,20,0.48
CUST_005005,avid,premium,87.6,2021-08-28,True,0.0,45-54,southeast,BOS,17,0.76
CUST_005006,regular,premium,58.02,2024-04-14,True,0.1,45-54,northeast,BRK,7,0.28
CUST_005007,casual,basic,25.34,2025-06-17,True,0.0,35-44,southeast,ORL,14,0.24
CUST_005008,super_fan,vip,94.32,2024-05-09,True,0.0,45-54,midwest,DET,14,0.71
